Variable_name	Value
Handler_update	11678
Handler_write	37412
Innodb_buffer_pool_dump_status	Dumping of buffer pool not started
Innodb_buffer_pool_load_status	Loading of buffer pool not started
Innodb_buffer_pool_resize_status	
Innodb_buffer_pool_resize_status_code	0
Innodb_buffer_pool_resize_status_progress	0
Innodb_buffer_pool_pages_data	3000
Innodb_buffer_pool_bytes_data	49152000
Innodb_buffer_pool_pages_dirty	2212
Innodb_buffer_pool_bytes_dirty	36241408
Innodb_buffer_pool_pages_flushed	1583
Innodb_buffer_pool_pages_free	7205317
Innodb_buffer_pool_pages_misc	643
Innodb_buffer_pool_pages_total	7208960
Innodb_buffer_pool_read_ahead_rnd	0
Innodb_buffer_pool_read_ahead	187
Innodb_buffer_pool_read_ahead_evicted	0
Innodb_buffer_pool_read_requests	1387713
Innodb_buffer_pool_reads	2402
Innodb_buffer_pool_wait_free	0
Innodb_buffer_pool_write_requests	454200
Innodb_data_fsyncs	6353
Innodb_data_pending_fsyncs	0
Innodb_data_pending_reads	0
Innodb_data_pending_writes	0
Innodb_data_read	42487296
Innodb_data_reads	2701
Innodb_data_writes	14942
Innodb_data_written	86328320
Innodb_dblwr_pages_written	1439
Innodb_dblwr_writes	14
Innodb_redo_log_read_only	OFF
Innodb_redo_log_uuid	2295352983
Innodb_redo_log_checkpoint_lsn	120168602837
Innodb_redo_log_current_lsn	120188314951
Innodb_redo_log_flushed_to_disk_lsn	120188314951
Innodb_redo_log_logical_size	19712512
Innodb_redo_log_physical_size	1073741824
Innodb_redo_log_capacity_resized	34359738368
Innodb_redo_log_resize_status	OK
Innodb_log_waits	0
Innodb_log_write_requests	352559
Innodb_log_writes	10636
Innodb_os_log_fsyncs	6292
Innodb_os_log_pending_fsyncs	0
Innodb_os_log_pending_writes	0
Innodb_os_log_written	30441984
Innodb_page_size	16384
Innodb_pages_created	1737
Innodb_pages_read	2588
Innodb_pages_written	2896
Innodb_redo_log_enabled	ON
Innodb_row_lock_current_waits	0
Innodb_row_lock_time	0
Innodb_row_lock_time_avg	0
Innodb_row_lock_time_max	0
Innodb_row_lock_waits	0
Innodb_rows_deleted	0
Innodb_rows_inserted	4480
Innodb_rows_read	0
Innodb_rows_updated	0
Innodb_system_rows_deleted	23235
Innodb_system_rows_inserted	27148
Innodb_system_rows_read	114806
Innodb_system_rows_updated	11784
Innodb_sampled_pages_read	0
Innodb_sampled_pages_skipped	0
Innodb_num_open_files	34
Innodb_truncated_status_writes	0
Innodb_undo_tablespaces_total	2
Innodb_undo_tablespaces_implicit	2
Innodb_undo_tablespaces_explicit	0
Innodb_undo_tablespaces_active	2
Key_blocks_not_flushed	0
Key_blocks_unused	53585
Key_blocks_used	0
Key_read_requests	0
Key_reads	0
Key_write_requests	0
Key_writes	0
Locked_connects	0
Max_execution_time_exceeded	0
Max_execution_time_set	0
Max_execution_time_set_failed	0
Max_used_connections	1
Max_used_connections_time	2026-04-22 13:39:59
Not_flushed_delayed_rows	0
Ongoing_anonymous_transaction_count	0
Open_files	2
Open_streams	0
Open_table_definitions	44
Open_tables	57
Opened_files	2
Opened_table_definitions	1045
Opened_tables	668
Performance_schema_accounts_lost	0
Performance_schema_cond_classes_lost	0
Performance_schema_cond_instances_lost	0
Performance_schema_digest_lost	0
Performance_schema_file_classes_lost	0
Performance_schema_file_handles_lost	0
Performance_schema_file_instances_lost	0
Performance_schema_hosts_lost	0
Performance_schema_index_stat_lost	0
Performance_schema_locker_lost	0
Performance_schema_logger_lost	0
Performance_schema_memory_classes_lost	0
Performance_schema_metadata_lock_lost	0
Performance_schema_meter_lost	0
Performance_schema_metric_lost	0
Performance_schema_mutex_classes_lost	0
Performance_schema_mutex_instances_lost	0
Performance_schema_nested_statement_lost	0
Performance_schema_prepared_statements_lost	0
Performance_schema_program_lost	0
Performance_schema_rwlock_classes_lost	0
Performance_schema_rwlock_instances_lost	0
Performance_schema_session_connect_attrs_longest_seen	0
Performance_schema_session_connect_attrs_lost	0
Performance_schema_socket_classes_lost	0
Performance_schema_socket_instances_lost	0
Performance_schema_stage_classes_lost	0
Performance_schema_statement_classes_lost	0
Performance_schema_table_handles_lost	0
Performance_schema_table_instances_lost	0
Performance_schema_table_lock_stat_lost	0
Performance_schema_thread_classes_lost	0
Performance_schema_thread_instances_lost	0
Performance_schema_users_lost	0
Prepared_stmt_count	0
Queries	36
Questions	28
Replica_open_temp_tables	0
Resource_group_supported	ON
Rsa_public_key	-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAqcliJZ06L/wagdEXo6tC\npmX75CLg8UsKKjfBajxa1T3BJxBkafxMOfIKt7rOp15gJ7FEEiTAzNKYa8Sd5F6N\nMp3/+eOrvYGWigDwT7rQOoQHYt+j3NIdPK3+b3NJ1o13kWzVtBLrj4NtYcFQqo5D\nGGHDXB8BrjYGySNubinDs7bdw/Mhp/ycwSflL80ELfZXyxoSwzSYwMcK+Dw+CIQL\ndye9it4Pf6C0VFrwcP2O/a3NUq3sS3YsN2xn34eY6huOTd5VEJ5EwlvBw7hEXoVi\nnIpHO0Z83jzvc/41CoGGLENPvUv6MBFMHLVHxtMo/OHrhB82JwD3MayEBVNtD7rD\ndQIDAQAB\n-----END PUBLIC KEY-----\n
Secondary_engine_execution_count	0
Select_full_join	0
Select_full_range_join	0
Select_range	51
Select_range_check	0
Select_scan	54
Slave_open_temp_tables	0
Slow_launch_threads	0
Slow_queries	0
Sort_merge_passes	0
Sort_range	0
Sort_rows	0
Sort_scan	0
Ssl_accept_renegotiates	0
Ssl_accepts	1
Ssl_callback_cache_hits	0
Ssl_cipher	
Ssl_cipher_list	
Ssl_client_connects	0
Ssl_connect_renegotiates	0
Ssl_ctx_verify_depth	18446744073709551615
Ssl_ctx_verify_mode	5
Ssl_default_timeout	0
Ssl_finished_accepts	1
Ssl_finished_connects	0
Ssl_server_not_after	Apr 18 17:45:52 2036 GMT
Ssl_server_not_before	Apr 21 17:45:52 2026 GMT
Ssl_session_cache_hits	0
Ssl_session_cache_misses	0
Ssl_session_cache_mode	SERVER
Ssl_session_cache_overflows	0
Ssl_session_cache_size	128
Ssl_session_cache_timeout	300
Ssl_session_cache_timeouts	0
Ssl_sessions_reused	0
Ssl_used_session_cache_entries	0
Ssl_verify_depth	0
Ssl_verify_mode	0
Ssl_version	
Table_locks_immediate	14
Table_locks_waited	0
Table_open_cache_hits	102114
Table_open_cache_misses	1333
Table_open_cache_overflows	0
Table_open_cache_triggers_hits	1
Table_open_cache_triggers_misses	5
Table_open_cache_triggers_overflows	0
Tc_log_max_pages_used	0
Tc_log_page_size	0
Tc_log_page_waits	0
Telemetry_logs_supported	ON
Telemetry_metrics_supported	ON
Telemetry_traces_supported	ON
TempTable_count_hit_max_ram	0
Threads_cached	0
Threads_connected	1
Threads_created	1
Threads_running	2
Tls_library_version	OpenSSL 3.5.1 1 Jul 2025
Uptime	17
Uptime_since_flush_status	17
option_tracker_usage:Binary Log	0
option_tracker_usage:Hypergraph Optimizer	0
option_tracker_usage:JSON Duality View	0
option_tracker_usage:Replication Replica	0
option_tracker_usage:Traditional Optimizer	9079
